saddr,daddr,proto,src_mac,dst_mac,sport,dport,flag,N_IN_Conn_P_SrcIP,N_IN_Conn_P_DstIP,length,time,datarate,dns,category
115.231.249.6,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,51170,48,113,1065,44,67.05052495002747,0.6562215587841117,0,4
177.32.77.112,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
190.199.150.126,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
89.85.88.144,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,60484,18,3,1065,44,3.247742176055908,13.547873450174563,0,4
115.231.249.6,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,51172,18,113,1065,44,11.485658884048462,3.830864249425706,0,4
115.231.249.6,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,51174,18,113,1065,44,19.703333854675293,2.233124623707246,0,4
36.91.19.250,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,9,1065,44,1,44.0,0,4
36.91.19.250,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,45698,18,9,1065,44,0.9543056488037109,46.10682128430979,0,4
36.91.19.250,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,45700,48,9,1065,44,0.7245786190032959,60.72494943409289,0,4
128.116.154.205,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
140.119.115.79,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,2323,26110,48,1,1065,44,1,44.0,0,4
192.3.183.226,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,21,1065,44,1,44.0,0,4
218.17.137.59,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
89.189.182.188,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
115.159.151.150,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
103.209.176.83,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
155.100.239.87,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,4,1065,44,1,44.0,0,4
155.100.239.87,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,57870,48,4,1065,44,30.31592583656311,1.451382360453361,0,4
151.67.73.112,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,6,1065,44,1,44.0,0,4
211.53.130.126,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
222.88.89.47,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
190.57.245.25,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,17,1065,44,1,44.0,0,4
80.234.112.168,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,18,1065,44,1,44.0,0,4
190.57.245.25,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,46858,18,17,1065,44,1.01790452003479,43.226058175374014,0,4
190.57.245.25,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,46860,48,17,1065,44,1.4689700603485107,29.952959006912007,0,4
190.57.245.25,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,46862,18,17,1065,44,1.2101259231567383,36.3598524401671,0,4
